YYYY/MM/DD HR:MI:SS.00  Z(km)  EVENT-ID STN   ARRIV-ID  XD(km)   BAZI   RCAL  RISC
2009/11/05 14:47:33.03   0.80  14193134 LBOS  26161361  201.86  159.02 -1.05 -1.70  3941
2009/11/05 14:47:33.03   0.80  14193134 BDHA  26161353  203.54  169.26 -1.07 -1.80  3942
2009/11/05 14:47:33.03   0.80  14193134 TRBA  26161363  228.04  121.13 -0.23 -0.90  3943
2009/11/05 14:47:33.03   0.80  14193134 UDYN  26161366  290.33  133.50 -0.28 -0.70  3944
2009/11/05 14:47:33.03   0.80  14193134 DHBB  26161356  313.38  148.33  0.15 -0.10  3945
2009/11/05 14:47:33.03   0.80  14193134 HAJJ  26161358  464.78  147.69 -0.23  0.20  3946
2009/11/05 21:21:06.09  13.00  15746884 LBOS  26161454  206.42  160.97 -2.23 -2.50  3947
2009/11/05 21:21:06.09  13.00  15746884 TRBA  26161456  227.37  123.21 -1.70 -2.00  3948
2009/11/05 21:21:06.09  13.00  15746884 UDYN  26161459  291.42  135.12 -1.90 -1.90  3949
2009/11/05 21:21:06.09  13.00  15746884 HAJJ  26161451  467.82  148.63 -1.56 -0.70  3950
2009/11/05 21:21:06.09  13.00  15746884 DESE  16772784  688.34   81.35 -2.69 -2.30  3951
2009/11/05 21:25:49.50  12.30  15746886 LBOS  26161466  168.77  162.12  0.60  0.10  3952
2009/11/05 21:25:49.50  12.30  15746886 BDHA  53235755  173.02  174.20  0.35 -0.10  3953
2009/11/05 21:25:49.50  12.30  15746886 TRBA  26161468  196.50  117.24  1.32  0.90  3954
2009/11/05 21:25:49.50  12.30  15746886 UDYN  26161470  256.33  132.11  1.81  1.60  3955
2009/11/05 21:25:49.50  12.30  15746886 HAJJ  26161464  430.28  147.98  1.99  2.60  3956
2009/11/05 22:18:50.24  10.00  14193148 LBOS  26161520  163.43  165.38  1.49  0.20  3957
2009/11/05 22:18:50.24  10.00  14193148 BDHA  26161516  169.82  177.66  1.62  0.10  3958
2009/11/05 22:18:50.24  10.00  14193148 TRBA  26161522  185.95  118.04  2.55  0.50  3959
2009/11/06 01:15:40.05   4.00  14193154 LBOS  26161626  227.61  193.51 -0.68 -1.10  3960
2009/11/06 01:15:40.05   4.00  14193154 UDYN  26161628  247.22  159.84 -0.39 -0.70  3961
2009/11/06 01:15:40.05   4.00  14193154 BDHA  26161618  248.85  200.58  0.10 -0.30  3962
2009/11/06 01:15:40.05   4.00  14193154 DHBB  26161621  301.73  172.48  0.63  0.50  3963
2009/11/06 01:15:40.05   4.00  14193154 HAJJ  26161623  442.55  163.73 -0.84 -0.30  3964
2009/11/06 01:26:03.75  10.00  14193156 UDYN  26161645  232.59  156.83 -3.04 -3.30  3965
2009/11/06 01:26:03.75  10.00  14193156 DHBB  26161634  284.58  170.75 -2.53 -2.50  3966
2009/11/06 01:26:03.75  10.00  14193156 SANA  26161642  377.37  170.02 -2.60 -2.20  3967
2009/11/06 01:26:03.75  10.00  14193156 HAJJ  26161635  426.94  162.24 -3.64 -3.00  3968
2009/11/06 01:26:03.75  10.00  14193156 LULE  13142190  447.16   89.63 -3.93 -3.50  3969
2009/11/06 01:26:03.75  10.00  14193156 AFME  13142183  448.19  107.13 -2.99 -2.50  3970
2009/11/06 01:26:03.75  10.00  14193156 ERTE  13142186  493.52  108.87 -3.38 -2.80  3971
2009/11/06 01:26:03.75  10.00  14193156 MAYE  13142191  579.27   98.71 -3.44 -3.00  3972
2009/11/06 01:26:03.75  10.00  14193156 FURI  16772789  756.75   63.03 -0.57 -0.20  3973
2009/11/06 02:17:40.91   4.00  14193158 LBOS  26161686  236.34  194.03 -2.37 -2.80  3974
2009/11/06 02:17:40.91   4.00  14193158 UDYN  26161691  253.35  161.33 -2.74 -3.10  3975
2009/11/06 02:17:40.91   4.00  14193158 BDHA  26161680  257.76  200.81 -1.86 -2.20  3976
2009/11/06 02:17:40.91   4.00  14193158 HAJJ  26161683  449.07  164.51 -2.39 -1.80  3977
2009/11/06 05:55:24.50   5.20  15746926 TRBA  26161730  139.21  151.83 -0.02 -0.50  3978
2009/11/06 05:55:24.50   5.20  15746926 LBOS  26161727  202.05  196.36  1.63 -0.60  3979
2009/11/06 05:55:24.50   5.20  15746926 UDYN  26161732  220.24  158.29  1.88 -0.90  3980
2009/11/06 05:55:24.50   5.20  15746926 BDHA  26161722  224.85  203.93  1.05  0.60  3981
2009/11/06 08:53:34.39   6.50  14193175 TRBA  26161774  128.01  153.44 -0.63 -0.80  3982
2009/11/06 08:53:34.39   6.50  14193175 LBOS  26161770  196.85  199.39  0.62  0.10  3983
2009/11/06 08:53:34.39   6.50  14193175 UDYN  26161777  209.52  159.60  0.26 -0.20  3984
2009/11/06 08:53:34.39   6.50  14193175 BDHA  26161762  221.08  206.79  1.55  1.10  3985
2009/11/06 08:53:34.39   6.50  14193175 DHBB  26161765  264.87  174.08  2.36 -1.40  3986
2009/11/06 08:53:34.39   6.50  14193175 HAJJ  26161767  404.88  163.96  1.88  2.30  3987
2009/11/06 15:23:34.11   0.10  14193190 TRBA  26161890  124.39  148.06 -0.63 -0.30  3988
